Sat Aug 08 05:52:27 +0000 2020,[],"RT @peterbakernyt: Trump: “We’re doing very well.”

Coronavirus deaths over the last 7 days:

Australia: 70
Canada: 37
France: 51
Germany:…",oliviaeynon,"Hell, MI",0
Sat Aug 08 05:52:27 +0000 2020,[],At least it wasn’t a funeral. Kappa,x_legato,"Missouri, USA",0
Sat Aug 08 05:52:27 +0000 2020,[],RT @ericgarland: Confirmation that Republicans have been working directly with Russian intelligence through Andriy Derkach to attack the 20…,midwest_sarah,"Sharpie Kansas,  Middle West",0
Sat Aug 08 05:52:27 +0000 2020,[],@robbystarbuck @realDonaldTrump But why does Trump always say racist thing? And action?,Richard_Katz,"New York, USA",0
Sat Aug 08 05:52:27 +0000 2020,[],"RT @Rparkerscience: DEVASTATING! Trump Responds to Junk Intel Report - ""Nobody with Any Common Sense"" Would Say Russia Wants Donald Trump t…",Shanna1627,"SchittHole City, Great USA ",0
Sat Aug 08 05:52:27 +0000 2020,[],RT @jameshohmann: 23 postal executives were reassigned or displaced in today’s shakeup. The new structure centralizes power around a Trump…,ibsfactsaccount,,0
Sat Aug 08 05:52:27 +0000 2020,[],I was like wtf 🥴,1CMFBGuy,Cabin in the Mountains,0
Sat Aug 08 05:52:27 +0000 2020,[],"RT @JoeBiden: I can’t believe I have to say this, but we can’t let Donald Trump open up the Grand Canyon for uranium mining.",2mleftie,Life Is Good,0
Sat Aug 08 05:52:27 +0000 2020,[],"RT @JoyAnnReid: What .@maddow is describing right now, between Republican Senators laundering Russian agitprop into fake investigations of…",macksauce1,California,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @joncoopertweets: BREAKING: A New York judge handed a major loss Thursday to Donald Trump in the defamation lawsuit brought by my friend…,RaymondSSettles,"Michigan, USA",0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @catturd2: I’ve been laughing my ass off about this for an hour.

One of Trump’s best 😂😂😂",LHanna96068859,,0
Sat Aug 08 05:52:28 +0000 2020,[],@ArthurHuizar @charliekirk11 The accusation is that Iran and China are anti Trump because of Trump policy. Russia h… https://t.co/455OHJbt37,Waltersaidso,,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @RealSaavedra: U.S. INTEL: Communist China—which is widely considered to be the greatest threat to the U.S.—is “expanding its influence…,ifli2,"DeLand,Florida",0
Sat Aug 08 05:52:28 +0000 2020,[],"Donald Trump’s orders on WeChat and TikTok create confusion, but some in White House see upside

Washington: Presid… https://t.co/ENqGiTTrn9",khabri181,,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @AOC: Remember when I asked Zuckerberg why he allowed a white supremacist-linked org to be an official fact checker for Facebook and he…,Bonakidprescho2,,0
Sat Aug 08 05:52:28 +0000 2020,[],I am so ashamed at what Donald Trump has done.,Laurengoesfar,american treasure.,0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @marceelias: BREAKING: Trump’s hand-picked Postmaster General just reassigned or displaced 23 postal executives! 

This is a good time t…",RebelSioux,rez#302-SRST #WeAreStillHere✊,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @shanlonwu: So stupid. Could it be any plainer Trump thinks he can win votes by destroying things and then claiming credit for trying to…,baluch_h1,,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @stephh_4: This embarrassing AS FUCKKKKK,gabewoe_,,0
Sat Aug 08 05:52:28 +0000 2020,[],@WhiteHouse @realDonaldTrump Only the Trump voters the Trump actually Despises Believe this nonsense Trump does not… https://t.co/qwBixtabJG,RestoreUSA2020,United States,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @jayrosen_nyu: Senior engineer collects internal evidence that shows Facebook was giving preferential treatment to prominent conservativ…,speakout_april,USA,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @mmpadellan: Raise your hand if you agree America is WAY WORSE OFF today under trump than it was four years ago.,BouviesMom,"Philadelphia, PA",0
Sat Aug 08 05:52:28 +0000 2020,[],@ProudSocialist @mackyson The republicans had no intention of doing a deal with the dems. The plan was to come to a… https://t.co/bWQ8nbCXcQ,NEVERSTOP212,,0
Sat Aug 08 05:52:28 +0000 2020,[],RT @13thethe: Leaks only occur when Democrats have something to gain. So Dems “leak” to form false narratives. I can’t recall leaks occurre…,SportsFamily5,"San Diego, California, USA",0
Sat Aug 08 05:52:28 +0000 2020,[],RT @pattonoswalt: Doing it right out in the open 👇👇👇👇👇,QuinnG1970,,0
Sat Aug 08 05:52:28 +0000 2020,[],"Canada's deputy prime minister this close to calling Trump an idiot.
https://t.co/oKrL83NXWo",MyPetGloat,"Vancouver, British Columbia",0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @ShannonSharpe: OBAMACARE, already does that. Pres Trump is trying to blow up OBAMACARE and take away pre existing conditions protection…",RedHook_Bully,Bank Of Chicken ,0
Sat Aug 08 05:52:28 +0000 2020,[],@craigeveleth @JenMolina_v How could you ask a question like this with what Trump has done? to Whether here legally… https://t.co/z7RDa9bH8a,cathy13412670,"Ormond Beach, FL",0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @KaitMarieox: Feminist: ""Are you voting for Trump?""
Me: ""Yes""
Fem: ""You're a white supremacist""
Me: ""Are you voting for Biden?""
Fem: ""Ye…",GullCottage1,"Seattle, WA",0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @JoeBiden: I can’t believe I have to say this, but we can’t let Donald Trump open up the Grand Canyon for uranium mining.",CrazyGhostAfro,,0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @peterbakernyt: Trump: “We’re doing very well.”

Coronavirus deaths over the last 7 days:

Australia: 70
Canada: 37
France: 51
Germany:…",DarthMarmalade,"suburban Baltimore, MD",0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @charliekirk11: In California, American pastors can get arrested for doing their jobs but illegal aliens get taxpayer-funded stimulus ch…",DOB1234,NORCAL ,0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @RBehrouzDO: This is incorrect. There were no “medical sanctions” at the time Siamak Namazi was apprehended; there have never been. 
Nam…",Setek70305745,,0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @HKGlobalConnect: Apart from Treasury sanctions, Trump’s EO from July also specified that the entry of the designated individuals *and t…",keungbing1,,0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @Graveheart17: Um.... if you're going to retweet a tweet today, I'd probably make it this one. NO! WAIT! I'd definitely make it this one…",pots_l,,0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @kmoliscollier: @Scaramucci Trump is wounded and dangerous. In this last dirty mile in the race to remove him, he will flail wildly hopi…",tetsuwanmatto,"Seattle, WA",0
Sat Aug 08 05:52:28 +0000 2020,[],"RT @andrewzimmern: Trump says he's issuing an executive order requiring insurance companies to cover preexisting conditions. 

Can someone…",HeatherLMo,"Kansas City, MO",0
Sat Aug 08 05:52:29 +0000 2020,[],"RT @bennyjohnson: Since Joe Biden won’t agree to an earlier Debate before Voting starts, here’s an idea:

Maybe Trump should invite @KanyeW…",theresalrosa,"California, USA",0
Sat Aug 08 05:52:29 +0000 2020,[],"RT @ddale8: Trump says he's ""pursuing"" an executive order to require all health insurance companies to ""cover all pre-existing conditions f…",rfk2020inusa,,0
Sat Aug 08 05:52:29 +0000 2020,[],"RT @SenDuckworth: A ""stern message"" from the Sec. of State doesn't go far enough in condemning the reported bounties that Putin placed on o…",baLakerfan,California,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @DirkDirkDirkL: Great to see things like this in life that really matter when we get lost in Red vs Blue battles.    Thank you for shari…,msevenm7,,0
Sat Aug 08 05:52:29 +0000 2020,[],"US Election 2020: In Ohio, Donald Trump claims Joe Biden is 'against God'

Cleveland: President Donald Trump billed… https://t.co/Xfo4CII0mL",khabri181,,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @kim: The mofo is INSANE https://t.co/fLsmNtZei8,BistyCSRoss,,0
Sat Aug 08 05:52:29 +0000 2020,[],"RT @axios: NEW: Trump announced on Friday he will pursue an executive order requiring insurance companies to cover pre-existing conditions,…",BlueWave201,,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @MisterTimmr1: Trump believes and acts like the CEO of the country. We are so conditioned to this hierarchical business model that most…,earthlyhands,United States,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @mccaffreyr3: Trump and his political agent the POSTMASTER GENERAL are pulling apart the US Postal Service authorized by the Constitutio…,Julia_and_Chloe,"British Columbia, Canada",0
Sat Aug 08 05:52:29 +0000 2020,[],RT @RepSwalwell: Russia is interfering in our elections to help Donald Trump &amp; tear down Joe Biden. No other country is doing this. And Rus…,ThisTooShallPa7,United States,0
Sat Aug 08 05:52:29 +0000 2020,[],@CFirewhiskey jesus fucking christ i HAVE educated myself. it’s so funny how i’m only viewed as stupid by you becau… https://t.co/FpPES76Je4,liampaynesmommy,,0
Sat Aug 08 05:52:29 +0000 2020,[],"@JoshNBCNews @JoeBiden The blatent STUPIDITY!  
🇺🇸TRUMP 2020!
Our country depends on it!",JeffGre12651588,,0
Sat Aug 08 05:52:29 +0000 2020,[],WATCH: Trump Showcases The Media’s Left-Wing Bias As He Picks Apart Reporter | The Daily Wire https://t.co/rRZH493P3e,KingMe142,,0
Sat Aug 08 05:52:29 +0000 2020,[],"RT @pwtham11: Trump stole the credit for Obama’s economic expansion. 

He’s stealing the pre-existing conditions mandate from the ACA as hi…",A1l1g1p1,"Washington, USA",0
Sat Aug 08 05:52:29 +0000 2020,[],"RT @StephenKing: The new head of the USPS, Louis DeJoy, is a Trump man through and though (and major donor). He is now busy making sure USP…",CloverdaleGal,BC,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @HKrassenstein: BREAKING: Today Donald Trump endorsed ObamaCare.,BouviesMom,"Philadelphia, PA",0
Sat Aug 08 05:52:29 +0000 2020,[],RT @Breaking911: ALERT: President Trump to hold news conference at 7pm ET,gm_2400,الوكير,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @sistronk: You mad bro? You weren't mad when Obama did it at a funeral https://t.co/UHkj5nM2DQ,pbt3,Florida Gator,0
Sat Aug 08 05:52:29 +0000 2020,[],RT @hellewelles: Remember Trump's 2 year majority in congress when he could've done anything he wanted for healthcare and infrastructure?…,StaceBar2020,,0
Sat Aug 08 05:52:30 +0000 2020,[],RT @SigmaKushWaffle: All these jokes about Trump being a Cheeto and not ONE about the fact this MF is basically Bowser? He even has his fam…,memtapes,,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @ddale8: Trump says he's ""pursuing"" an executive order to require all health insurance companies to ""cover all pre-existing conditions f…",wildkat57,New Orleans,0
Sat Aug 08 05:52:30 +0000 2020,[],"Trump: Obamacare

Obama: Been there done that",AzziziGray,Everywhere Everyday,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @RBReich: Don't be fooled by Trump's rosy predictions about the economy. It's all a ploy to help his reelection campaign. 

Until the vi…",CarollynR40,U.K.,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @ASlavitt: There’s a lot of money to be made in masks too. I mean nurses need them badly so I bet they would pay a lot.

Small businesse…",beaudujour87,,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @COsweda: TRUMP TURNED IT AROUND IN ONE MONTH.

Do you CARE, Tim Pool?

Can you FINALLY stop thinking about yourself and instead think a…",SwankyFrankies,Washington-Behind Enemy Lines ,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @alvinllum: Liaison chief Luo Huining on US sanction: “I have no single penny outside the country, isn’t sanction a complete waste of ef…",daniel72854090,,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @thebradfordfile: President Trump just made Nancy Pelosi completely irrelevant. 

She got PLAYED.",RCLessig,,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @JoeBiden: I believe every American deserves a fair shot at success — not just the Mar-a-Lago crowd. That’s why as president, I’ll rever…",brunneau,Connecticut,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @drawandstrike: Everybody focuses on SPYGATE SPYGATE SPYGATE. [or OBAMAGATE OBAMAGATE OBAMAGATE, the new name some have adopted for the…",DaysofhazeFree,,0
Sat Aug 08 05:52:30 +0000 2020,[],RT @Timodc: If you are not incensed by the fact that people have to leak the news about our troops having Russian bounties on their head be…,concernedya,Los Angeles,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @perceiverofall: This is what happens when wannabes become PM, both of them don't have any quality or character of their own, so they'll…",glenfdsouza,"Karnataka, India",0
Sat Aug 08 05:52:30 +0000 2020,[],RT @johncardillo: Perfect,MeRandomNumbers,"Texas, USA",0
Sat Aug 08 05:52:30 +0000 2020,[],RT @lasagnabby: republicans when trump calls joe biden sleepy joe https://t.co/4lzyJfp2Du,aoyyamas,He/Him :3,0
Sat Aug 08 05:52:30 +0000 2020,[],RT @atrupar: This hearing is a vehicle for Lindsey Graham to do Trump's bidding. Note Graham's complete lack of curiosity in following up o…,carpenterjulie6,,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @JoeBiden: While I am grateful for the people who got their jobs back, my heart goes out to the more than 16 million Americans still out…",Dawnmist723,"Midwest, USA",0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @JoyAnnReid: What .@maddow is describing right now, between Republican Senators laundering Russian agitprop into fake investigations of…",glengirl,Chicago,0
Sat Aug 08 05:52:30 +0000 2020,[],@richardehaines @aturtlenamedbo1 @kylegriffin1 It's not Trump burning books or shutting down conservative speaking… https://t.co/1M6PJkwV4M,Challagar,,0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @DavidBegnaud: President Trump just said COVID19 is disappearing. 
It is not. 
Despite the President’s repeated attempts to state false…",cafe_tropical1,"La Puñeta, Puerto Rico",0
Sat Aug 08 05:52:30 +0000 2020,[],"RT @vegix: Trump is a racist cowardly and corrupt criminal.

He is not fit to be a fry cook let alone POSOTUS.

We need to vote him and all…",BrendaGarland15,"Kentucky, USA",0
Sat Aug 08 05:52:30 +0000 2020,[],"Knew it! 
How much is trump’s cut?!
Investigate BEFORE Nov 3.

@RepMaxineWaters @RepAdamSchiff @nadler @ewarren… https://t.co/C4N0NHSnmz",trishmc1958,"HOUSTON, Texas 🇨🇱",0
Sat Aug 08 05:52:30 +0000 2020,[],@charliekirk11 BREAKING BREAKING NEWS ITS REPORTED THAT BOUNTY OF THE MUTINY MOMENT @GOP @NRCC UNINDICTED CO-CONSPI… https://t.co/54Tw5TJvYI,MrFutbol,,0
Sat Aug 08 05:52:30 +0000 2020,[],RT @Will_of_Ockham: How many States will President Trump win for victory in 2020? https://t.co/2ogpkqX1jJ,heydave96,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @acnewsitics: So after 3.5  years of Trump promising a healthcare plan, it's actually Obamacare.

Republicans are fucking morons.",ReikiReality,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @thejtlewis: A reporter asked Trump why his guests aren’t social distancing or wearing masks and he replied: ""It's a peaceful protest.”",MollySaatchi,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @BIGDAVE21420668: One special needs adult ran onto the stage to hug Trump, then they all did.
Trump hugged them all...
That's Our Presid…",Gunner70947481,Texas,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @ProjectLincoln: Joe Biden is a devout catholic and regularly attends Sunday service. 

The last time Trump went to church, he gassed pe…",IlovemyVeteran,"New York, NY",0
Sat Aug 08 05:52:31 +0000 2020,[],RT @DonaldJTrumpJr: The Chinese Communist Party wants @realDonaldTrump to lose in Nov because they know he's TOUGH and always puts America…,PenalopeH,"Chelsea,Okla",0
Sat Aug 08 05:52:31 +0000 2020,[],RT @robreiner: Trump’s own DNI tells him Putin is actively attacking our election. Trump welcomes it. GOP turns its back. What the fuck has…,truths_on,,0
Sat Aug 08 05:52:31 +0000 2020,[],RT @File411: It’s NOT just the firing &amp; reorganization- there is no way DeJoy could have archived all of this in his relatively short tenur…,JBartlettt,"Clermont, Fl",0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @zittrain: This from @crampell is a jaw-dropping revelation of the blandest of evil, sneaky rules. An embarrassment to and mockery of eq…",BasiliskOnline,"California, USA",0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @JesseLehrich: France &amp; Germany have ditched efforts to reform the WHO due to Trump's rabble-rousing.

essentially, Iran Deal redux.
htt…",nathanallenwade,"Iowa City, Iowa",0
Sat Aug 08 05:52:31 +0000 2020,[],RT @goodoldcatchy: @MrsC_Assange @MSOrbea @nytimes @Twitter I didn’t truly understand what Julian was indicted for until I read outside the…,BBfromPA,,0
Sat Aug 08 05:52:31 +0000 2020,[],RT @YpsiGal: @mmpadellan Trump’s newly appointed postmaster general Louis DeJoy is deliberately slowing down the mail service months before…,Gina73605417,United States,0
Sat Aug 08 05:52:31 +0000 2020,[],RT @ScotFreeman1776: @Scaramucci Something like this? Remember when Trump bragged about entering the dressing room of teen pageant contesta…,manazelrod,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @HoarseWisperer: Preexisting conditions are protected under Obamacare.

The Trump Administration is currently trying to dismantle Obamac…",333Cassandra,,0
Sat Aug 08 05:52:31 +0000 2020,[],President Donald Trump to participate in ‘International Conference Call’ to help Beirut https://t.co/CY9v1hLLyX,CityTimes_News,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @brazenpolitics: Evidently, Trump held a cocktail party/campaign rally/news conference/""peaceful protest"" at his NJ club today. And WE a…",cellafont3,"Louisiana, USA",0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @meiselasb: Trump was a racist.
Trump is a racist. 
Trump will always be a racist. 
It’s shameful to have a racist in the White House.…",theresamax,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @crampell: “Middlename” field left blank because you don't have a middlename? No address for your dad b/c he's dead?
No siblings listed…",stairski,,0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @ddale8: Trump says he's ""pursuing"" an executive order to require all health insurance companies to ""cover all pre-existing conditions f…",LangstonAWalke1,"Virginia, USA",0
Sat Aug 08 05:52:31 +0000 2020,[],"RT @Acosta: Trump turned his Bedminster news conference into a rally, bashing the press and drawing applause from his golf club members. Th…",EsoOrc,,0
Sat Aug 08 05:52:31 +0000 2020,[],RT @BarbraStreisand: Trump is desperate to prevent his taxes from being released. This is because his own lawyer said he kept two sets of b…,EinarsonNan,"Milton, Ontario",0
Sat Aug 08 05:52:31 +0000 2020,['BJPfailedJammu'],"RT @Pakodewalaa: Advice coming from Trump chicha 
#BJPfailedJammu https://t.co/GzGEGuXyJA",Kazekage_Gaara9,"Jammu, Jammu And Kashmir",0
Sat Aug 08 05:52:31 +0000 2020,[],@VOANews Trump doesn’t threaten anybody you pieces of shit,maga_cdr,"Ohio, USA",0
Sat Aug 08 05:52:31 +0000 2020,['VoteOutRacism'],"RT @ResisterSis20: Trump was ‘a racist then and a racist now.’

#VoteOutRacism 

Powerful video from @MeidasTouch 

Pass it on. https://t.c…",alice4u2010,"Susanville, CA",0
Sat Aug 08 05:52:32 +0000 2020,[],Michelle Obama gave me depression when she said she was finally proud to be an American. I might not agree with law… https://t.co/n2htlraNHI,Donna07263954,,0
Sat Aug 08 05:52:32 +0000 2020,[],"RT @XArmandKleinX: During an Interview Wednesday, President Donald J.Trump pushed back on prof.athletes kneeling for the nat.anthem adding,…",TampaSueG,"Spring Hill, FL",0
Sat Aug 08 05:52:32 +0000 2020,[],Trump needs to read ACA - he can then say he made it law and move on,salmachoudhury,,0
Sat Aug 08 05:52:32 +0000 2020,[],"RT @JackPosobiec: Reporter: Your guests aren’t social distancing

Trump: That’s ok. It’s a peaceful protest.  https://t.co/KJ3xOuiKeO",MarilynAshy,manchester,0
